op_id_v2,cut,1st_exon,op_type_v2,exon_id,region_id,transcript_id,gene_id,exon_number,gene_type
EANN00467012|R0452|DI|T151195|9,dins,0,DI,EANN00467012,R0452,T151195,G035101,9,mixed_read_through
EANN00467012|R0992|DI|T151195|9,dins,0,DI,EANN00467012,R0992,T151195,G035101,9,mixed_read_through
EANN00467007|R0451|DP|T151203|8,dpar,0,DP,EANN00467007,R0451,T151203,G035101,8,mixed_read_through
EANN00467013|R0451|DP|T151203|9,dpar,0,DP,EANN00467013,R0451,T151203,G035101,9,mixed_read_through
EANN00467013|R0794|DP|T151203|9,dpar,0,DP,EANN00467013,R0794,T151203,G035101,9,mixed_read_through
EANN00467013|R0452|DI|T151203|9,dins,0,DI,EANN00467013,R0452,T151203,G035101,9,mixed_read_through
EANN00467013|R0992|DI|T151203|9,dins,0,DI,EANN00467013,R0992,T151203,G035101,9,mixed_read_through
EANN00467007|R0451|DP|T151208|8,dpar,0,DP,EANN00467007,R0451,T151208,G035101,8,mixed_read_through
EANN00467013|R0451|DP|T151208|9,dpar,0,DP,EANN00467013,R0451,T151208,G035101,9,mixed_read_through
EANN00467013|R0794|DP|T151208|9,dpar,0,DP,EANN00467013,R0794,T151208,G035101,9,mixed_read_through
EANN00467013|R0452|DI|T151208|9,dins,0,DI,EANN00467013,R0452,T151208,G035101,9,mixed_read_through
EANN00467013|R0992|DI|T151208|9,dins,0,DI,EANN00467013,R0992,T151208,G035101,9,mixed_read_through
EANN00467008|R0451|DP|T151228|8,dpar,0,DP,EANN00467008,R0451,T151228,G035101,8,mixed_read_through
EANN00467008|R0794|DP|T151228|8,dpar,0,DP,EANN00467008,R0794,T151228,G035101,8,mixed_read_through
EANN00467008|R0451|DP|T151233|8,dpar,0,DP,EANN00467008,R0451,T151233,G035101,8,mixed_read_through
EANN00467008|R0794|DP|T151233|8,dpar,0,DP,EANN00467008,R0794,T151233,G035101,8,mixed_read_through
EANN00467023|R0452|DP|T151233|9,dpar,0,DP,EANN00467023,R0452,T151233,G035101,9,mixed_read_through
EANN00467008|R0451|DP|T151239|8,dpar,0,DP,EANN00467008,R0451,T151239,G035101,8,mixed_read_through
EANN00467008|R0794|DP|T151239|8,dpar,0,DP,EANN00467008,R0794,T151239,G035101,8,mixed_read_through
EANN00467021|R0451|DP|T151239|9,dpar,0,DP,EANN00467021,R0451,T151239,G035101,9,mixed_read_through
EANN00467021|R0794|DP|T151239|9,dpar,0,DP,EANN00467021,R0794,T151239,G035101,9,mixed_read_through
EANN00467021|R0452|DP|T151239|9,dpar,0,DP,EANN00467021,R0452,T151239,G035101,9,mixed_read_through
EANN00467021|R0992|DI|T151239|9,dins,0,DI,EANN00467021,R0992,T151239,G035101,9,mixed_read_through
EANN00467009|R0451|DI|T151202|7,dins,0,DI,EANN00467009,R0451,T151202,G035101,7,mixed_read_through
EANN00467009|R0794|DI|T151202|7,dins,0,DI,EANN00467009,R0794,T151202,G035101,7,mixed_read_through
EANN00467009|R0452|DI|T151202|7,dins,0,DI,EANN00467009,R0452,T151202,G035101,7,mixed_read_through
EANN00467009|R0992|DI|T151202|7,dins,0,DI,EANN00467009,R0992,T151202,G035101,7,mixed_read_through
EANN00467009|R0451|DI|T151213|8,dins,0,DI,EANN00467009,R0451,T151213,G035101,8,mixed_read_through
EANN00467009|R0794|DI|T151213|8,dins,0,DI,EANN00467009,R0794,T151213,G035101,8,mixed_read_through
EANN00467009|R0452|DI|T151213|8,dins,0,DI,EANN00467009,R0452,T151213,G035101,8,mixed_read_through
EANN00467009|R0992|DI|T151213|8,dins,0,DI,EANN00467009,R0992,T151213,G035101,8,mixed_read_through
EANN00467009|R0451|DI|T151220|8,dins,0,DI,EANN00467009,R0451,T151220,G035101,8,mixed_read_through
EANN00467009|R0794|DI|T151220|8,dins,0,DI,EANN00467009,R0794,T151220,G035101,8,mixed_read_through
EANN00467009|R0452|DI|T151220|8,dins,0,DI,EANN00467009,R0452,T151220,G035101,8,mixed_read_through
EANN00467009|R0992|DI|T151220|8,dins,0,DI,EANN00467009,R0992,T151220,G035101,8,mixed_read_through
EANN00467009|R0451|DI|T151229|8,dins,0,DI,EANN00467009,R0451,T151229,G035101,8,mixed_read_through
EANN00467009|R0794|DI|T151229|8,dins,0,DI,EANN00467009,R0794,T151229,G035101,8,mixed_read_through
EANN00467009|R0452|DI|T151229|8,dins,0,DI,EANN00467009,R0452,T151229,G035101,8,mixed_read_through
EANN00467009|R0992|DI|T151229|8,dins,0,DI,EANN00467009,R0992,T151229,G035101,8,mixed_read_through
EANN00467009|R0451|DI|T151234|8,dins,0,DI,EANN00467009,R0451,T151234,G035101,8,mixed_read_through
EANN00467009|R0794|DI|T151234|8,dins,0,DI,EANN00467009,R0794,T151234,G035101,8,mixed_read_through
EANN00467009|R0452|DI|T151234|8,dins,0,DI,EANN00467009,R0452,T151234,G035101,8,mixed_read_through
EANN00467009|R0992|DI|T151234|8,dins,0,DI,EANN00467009,R0992,T151234,G035101,8,mixed_read_through
EANN00467009|R0451|DI|T151242|8,dins,0,DI,EANN00467009,R0451,T151242,G035101,8,mixed_read_through
EANN00467009|R0794|DI|T151242|8,dins,0,DI,EANN00467009,R0794,T151242,G035101,8,mixed_read_through
EANN00467009|R0452|DI|T151242|8,dins,0,DI,EANN00467009,R0452,T151242,G035101,8,mixed_read_through
EANN00467009|R0992|DI|T151242|8,dins,0,DI,EANN00467009,R0992,T151242,G035101,8,mixed_read_through
EANN00467009|R0451|DI|T151254|8,dins,0,DI,EANN00467009,R0451,T151254,G035101,8,mixed_read_through
EANN00467009|R0794|DI|T151254|8,dins,0,DI,EANN00467009,R0794,T151254,G035101,8,mixed_read_through
EANN00467009|R0452|DI|T151254|8,dins,0,DI,EANN00467009,R0452,T151254,G035101,8,mixed_read_through
EANN00467009|R0992|DI|T151254|8,dins,0,DI,EANN00467009,R0992,T151254,G035101,8,mixed_read_through
EANN00467009|R0451|DI|T151263|8,dins,0,DI,EANN00467009,R0451,T151263,G035101,8,mixed_read_through
EANN00467009|R0794|DI|T151263|8,dins,0,DI,EANN00467009,R0794,T151263,G035101,8,mixed_read_through
EANN00467009|R0452|DI|T151263|8,dins,0,DI,EANN00467009,R0452,T151263,G035101,8,mixed_read_through
EANN00467009|R0992|DI|T151263|8,dins,0,DI,EANN00467009,R0992,T151263,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151214|8,dins,0,DI,EANN00467010,R0451,T151214,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151214|8,dins,0,DI,EANN00467010,R0794,T151214,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151214|8,dins,0,DI,EANN00467010,R0452,T151214,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151214|8,dins,0,DI,EANN00467010,R0992,T151214,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151217|8,dins,0,DI,EANN00467010,R0451,T151217,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151217|8,dins,0,DI,EANN00467010,R0794,T151217,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151217|8,dins,0,DI,EANN00467010,R0452,T151217,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151217|8,dins,0,DI,EANN00467010,R0992,T151217,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151222|8,dins,0,DI,EANN00467010,R0451,T151222,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151222|8,dins,0,DI,EANN00467010,R0794,T151222,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151222|8,dins,0,DI,EANN00467010,R0452,T151222,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151222|8,dins,0,DI,EANN00467010,R0992,T151222,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151232|8,dins,0,DI,EANN00467010,R0451,T151232,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151232|8,dins,0,DI,EANN00467010,R0794,T151232,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151232|8,dins,0,DI,EANN00467010,R0452,T151232,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151232|8,dins,0,DI,EANN00467010,R0992,T151232,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151235|8,dins,0,DI,EANN00467010,R0451,T151235,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151235|8,dins,0,DI,EANN00467010,R0794,T151235,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151235|8,dins,0,DI,EANN00467010,R0452,T151235,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151235|8,dins,0,DI,EANN00467010,R0992,T151235,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151236|8,dins,0,DI,EANN00467010,R0451,T151236,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151236|8,dins,0,DI,EANN00467010,R0794,T151236,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151236|8,dins,0,DI,EANN00467010,R0452,T151236,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151236|8,dins,0,DI,EANN00467010,R0992,T151236,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151243|8,dins,0,DI,EANN00467010,R0451,T151243,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151243|8,dins,0,DI,EANN00467010,R0794,T151243,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151243|8,dins,0,DI,EANN00467010,R0452,T151243,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151243|8,dins,0,DI,EANN00467010,R0992,T151243,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151248|9,dins,0,DI,EANN00467010,R0451,T151248,G035101,9,mixed_read_through
EANN00467010|R0794|DI|T151248|9,dins,0,DI,EANN00467010,R0794,T151248,G035101,9,mixed_read_through
EANN00467010|R0452|DI|T151248|9,dins,0,DI,EANN00467010,R0452,T151248,G035101,9,mixed_read_through
EANN00467010|R0992|DI|T151248|9,dins,0,DI,EANN00467010,R0992,T151248,G035101,9,mixed_read_through
EANN00467010|R0451|DI|T151256|8,dins,0,DI,EANN00467010,R0451,T151256,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151256|8,dins,0,DI,EANN00467010,R0794,T151256,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151256|8,dins,0,DI,EANN00467010,R0452,T151256,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151256|8,dins,0,DI,EANN00467010,R0992,T151256,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151257|8,dins,0,DI,EANN00467010,R0451,T151257,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151257|8,dins,0,DI,EANN00467010,R0794,T151257,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151257|8,dins,0,DI,EANN00467010,R0452,T151257,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151257|8,dins,0,DI,EANN00467010,R0992,T151257,G035101,8,mixed_read_through
EANN00467010|R0451|DI|T151258|8,dins,0,DI,EANN00467010,R0451,T151258,G035101,8,mixed_read_through
EANN00467010|R0794|DI|T151258|8,dins,0,DI,EANN00467010,R0794,T151258,G035101,8,mixed_read_through
EANN00467010|R0452|DI|T151258|8,dins,0,DI,EANN00467010,R0452,T151258,G035101,8,mixed_read_through
EANN00467010|R0992|DI|T151258|8,dins,0,DI,EANN00467010,R0992,T151258,G035101,8,mixed_read_through
EANN00467011|R0451|DI|T151238|7,dins,0,DI,EANN00467011,R0451,T151238,G035101,7,mixed_read_through
EANN00467011|R0794|DI|T151238|7,dins,0,DI,EANN00467011,R0794,T151238,G035101,7,mixed_read_through
EANN00467011|R0452|DI|T151238|7,dins,0,DI,EANN00467011,R0452,T151238,G035101,7,mixed_read_through
EANN00467011|R0992|DI|T151238|7,dins,0,DI,EANN00467011,R0992,T151238,G035101,7,mixed_read_through
EANN00467012|R0451|DP|T151206|9,dpar,0,DP,EANN00467012,R0451,T151206,G035101,9,mixed_read_through
EANN00467012|R0794|DP|T151206|9,dpar,0,DP,EANN00467012,R0794,T151206,G035101,9,mixed_read_through
EANN00467012|R0452|DI|T151206|9,dins,0,DI,EANN00467012,R0452,T151206,G035101,9,mixed_read_through
EANN00467012|R0992|DI|T151206|9,dins,0,DI,EANN00467012,R0992,T151206,G035101,9,mixed_read_through
EANN00467014|R0451|DC|T151200|9,dcom,0,DC,EANN00467014,R0451,T151200,G035101,9,mixed_read_through
EANN00467014|R0794|DC|T151200|9,dcom,0,DC,EANN00467014,R0794,T151200,G035101,9,mixed_read_through
EANN00467024|R0452|DP|T151200|10,dpar,0,DP,EANN00467024,R0452,T151200,G035101,10,mixed_read_through
EANN00467014|R0451|DC|T151249|9,dcom,0,DC,EANN00467014,R0451,T151249,G035101,9,mixed_read_through
EANN00467014|R0794|DC|T151249|9,dcom,0,DC,EANN00467014,R0794,T151249,G035101,9,mixed_read_through
EANN00467019|R0451|DP|T151249|10,dpar,0,DP,EANN00467019,R0451,T151249,G035101,10,mixed_read_through
EANN00467019|R0794|DP|T151249|10,dpar,0,DP,EANN00467019,R0794,T151249,G035101,10,mixed_read_through
EANN00467019|R0452|DP|T151249|10,dpar,0,DP,EANN00467019,R0452,T151249,G035101,10,mixed_read_through
EANN00467019|R0992|DI|T151249|10,dins,0,DI,EANN00467019,R0992,T151249,G035101,10,mixed_read_through
EANN00467014|R0451|DC|T151252|9,dcom,0,DC,EANN00467014,R0451,T151252,G035101,9,mixed_read_through
EANN00467014|R0794|DC|T151252|9,dcom,0,DC,EANN00467014,R0794,T151252,G035101,9,mixed_read_through
EANN00467023|R0452|DP|T151252|10,dpar,0,DP,EANN00467023,R0452,T151252,G035101,10,mixed_read_through
EANN00467015|R0451|DP|T151209|10,dpar,0,DP,EANN00467015,R0451,T151209,G035101,10,mixed_read_through
EANN00467015|R0794|DP|T151209|10,dpar,0,DP,EANN00467015,R0794,T151209,G035101,10,mixed_read_through
EANN00467015|R0452|DI|T151209|10,dins,0,DI,EANN00467015,R0452,T151209,G035101,10,mixed_read_through
EANN00467015|R0992|DI|T151209|10,dins,0,DI,EANN00467015,R0992,T151209,G035101,10,mixed_read_through
EANN00467015|R0451|DP|T151231|9,dpar,0,DP,EANN00467015,R0451,T151231,G035101,9,mixed_read_through
EANN00467015|R0794|DP|T151231|9,dpar,0,DP,EANN00467015,R0794,T151231,G035101,9,mixed_read_through
EANN00467015|R0452|DI|T151231|9,dins,0,DI,EANN00467015,R0452,T151231,G035101,9,mixed_read_through
EANN00467015|R0992|DI|T151231|9,dins,0,DI,EANN00467015,R0992,T151231,G035101,9,mixed_read_through
EANN00467016|R0451|DP|T151230|9,dpar,0,DP,EANN00467016,R0451,T151230,G035101,9,mixed_read_through
EANN00467016|R0794|DP|T151230|9,dpar,0,DP,EANN00467016,R0794,T151230,G035101,9,mixed_read_through
EANN00467016|R0452|DI|T151230|9,dins,0,DI,EANN00467016,R0452,T151230,G035101,9,mixed_read_through
EANN00467016|R0992|DI|T151230|9,dins,0,DI,EANN00467016,R0992,T151230,G035101,9,mixed_read_through
EANN00467017|R0451|DP|T151221|8,dpar,0,DP,EANN00467017,R0451,T151221,G035101,8,mixed_read_through
EANN00467017|R0794|DP|T151221|8,dpar,0,DP,EANN00467017,R0794,T151221,G035101,8,mixed_read_through
EANN00467017|R0452|DI|T151221|8,dins,0,DI,EANN00467017,R0452,T151221,G035101,8,mixed_read_through
EANN00467017|R0992|DI|T151221|8,dins,0,DI,EANN00467017,R0992,T151221,G035101,8,mixed_read_through
EANN00467017|R0451|DP|T151247|9,dpar,0,DP,EANN00467017,R0451,T151247,G035101,9,mixed_read_through
EANN00467017|R0794|DP|T151247|9,dpar,0,DP,EANN00467017,R0794,T151247,G035101,9,mixed_read_through
EANN00467017|R0452|DI|T151247|9,dins,0,DI,EANN00467017,R0452,T151247,G035101,9,mixed_read_through
EANN00467017|R0992|DI|T151247|9,dins,0,DI,EANN00467017,R0992,T151247,G035101,9,mixed_read_through
EANN00467018|R0451|DP|T151237|9,dpar,0,DP,EANN00467018,R0451,T151237,G035101,9,mixed_read_through
EANN00467018|R0794|DP|T151237|9,dpar,0,DP,EANN00467018,R0794,T151237,G035101,9,mixed_read_through
EANN00467018|R0452|DI|T151237|9,dins,0,DI,EANN00467018,R0452,T151237,G035101,9,mixed_read_through
EANN00467018|R0992|DI|T151237|9,dins,0,DI,EANN00467018,R0992,T151237,G035101,9,mixed_read_through
EANN00467020|R0451|DP|T151194|9,dpar,0,DP,EANN00467020,R0451,T151194,G035101,9,mixed_read_through
EANN00467020|R0794|DP|T151194|9,dpar,0,DP,EANN00467020,R0794,T151194,G035101,9,mixed_read_through
EANN00467020|R0452|DC|T151194|9,dcom,0,DC,EANN00467020,R0452,T151194,G035101,9,mixed_read_through
EANN00467020|R0992|DI|T151194|9,dins,0,DI,EANN00467020,R0992,T151194,G035101,9,mixed_read_through
EANN00467021|R0451|DP|T151216|8,dpar,0,DP,EANN00467021,R0451,T151216,G035101,8,mixed_read_through
EANN00467021|R0794|DP|T151216|8,dpar,0,DP,EANN00467021,R0794,T151216,G035101,8,mixed_read_through
EANN00467021|R0452|DP|T151216|8,dpar,0,DP,EANN00467021,R0452,T151216,G035101,8,mixed_read_through
EANN00467021|R0992|DI|T151216|8,dins,0,DI,EANN00467021,R0992,T151216,G035101,8,mixed_read_through
EANN00467022|R0452|DC|T151219|9,dcom,0,DC,EANN00467022,R0452,T151219,G035101,9,mixed_read_through
EANN00467023|R0452|DP|T151204|10,dpar,0,DP,EANN00467023,R0452,T151204,G035101,10,mixed_read_through
EANN00467026|R0452|DP|T151265|1,dpar,1,DP,EANN00467026,R0452,T151265,G035101,1,protein_coding
EANN00467027|R0452|DP|T151266|1,dpar,1,DP,EANN00467027,R0452,T151266,G035101,1,protein_coding
EANN00469080|R0993|DF|T151784|1,dpar,1,DF,EANN00469080,R0993,T151784,G035230,1,tucp
EANN00469085|R0993|DC|T151784|2,dcom,0,DC,EANN00469085,R0993,T151784,G035230,2,tucp
EANN00469085|R0453|DC|T151784|2,dcom,0,DC,EANN00469085,R0453,T151784,G035230,2,tucp
EANN00469081|R0993|DF|T151783|1,dpar,1,DF,EANN00469081,R0993,T151783,G035230,1,lncRNA
EANN00469085|R0993|DC|T151783|2,dcom,0,DC,EANN00469085,R0993,T151783,G035230,2,lncRNA
EANN00469085|R0453|DC|T151783|2,dcom,0,DC,EANN00469085,R0453,T151783,G035230,2,lncRNA
EANN00469082|R0993|DF|T151782|1,dpar,1,DF,EANN00469082,R0993,T151782,G035230,1,lncRNA
EANN00469082|R0453|DF|T151782|1,dpar,1,DF,EANN00469082,R0453,T151782,G035230,1,lncRNA
EANN00469083|R0993|DI|T151781|1,dins,1,DI,EANN00469083,R0993,T151781,G035230,1,lncRNA
EANN00469083|R0453|DF|T151781|1,dpar,1,DF,EANN00469083,R0453,T151781,G035230,1,lncRNA
EANN00469084|R0993|DC|ENST00000585765.1|4,dcom,0,DC,EANN00469084,R0993,ENST00000585765.1,ENSG00000267131.1,4,lncRNA
EANN00469085|R0993|DC|ENST00000585765.1|3,dcom,0,DC,EANN00469085,R0993,ENST00000585765.1,ENSG00000267131.1,3,lncRNA
EANN00469085|R0453|DC|ENST00000585765.1|3,dcom,0,DC,EANN00469085,R0453,ENST00000585765.1,ENSG00000267131.1,3,lncRNA
EANN00469085|R0993|DC|T151780|2,dcom,0,DC,EANN00469085,R0993,T151780,G035230,2,tucp
EANN00469085|R0453|DC|T151780|2,dcom,0,DC,EANN00469085,R0453,T151780,G035230,2,tucp
EANN00469120|R0795|DI|T151792|2,dins,0,DI,EANN00469120,R0795,T151792,G035230,2,lncRNA
EANN00469120|R0454|DI|T151792|2,dins,0,DI,EANN00469120,R0454,T151792,G035230,2,lncRNA
EANN00469120|R0455|DI|T151792|2,dins,0,DI,EANN00469120,R0455,T151792,G035230,2,lncRNA
EANN00469120|R0796|DI|T151792|2,dins,0,DI,EANN00469120,R0796,T151792,G035230,2,lncRNA
EANN00469120|R0456|DI|T151792|2,dins,0,DI,EANN00469120,R0456,T151792,G035230,2,lncRNA
EANN00469120|R0797|DI|T151792|2,dins,0,DI,EANN00469120,R0797,T151792,G035230,2,lncRNA
EANN00469121|R0795|DC|ENST00000586706.5|2,dcom,0,DC,EANN00469121,R0795,ENST00000586706.5,ENSG00000267280.5,2,lncRNA
EANN00469121|R0454|DC|ENST00000586706.5|2,dcom,0,DC,EANN00469121,R0454,ENST00000586706.5,ENSG00000267280.5,2,lncRNA
EANN00469123|R0454|DF|ENST00000586706.5|1,dcom,1,DF,EANN00469123,R0454,ENST00000586706.5,ENSG00000267280.5,1,lncRNA
EANN00469121|R0795|DC|ENST00000589814.5|2,dcom,0,DC,EANN00469121,R0795,ENST00000589814.5,ENSG00000267280.5,2,lncRNA
EANN00469121|R0454|DC|ENST00000589814.5|2,dcom,0,DC,EANN00469121,R0454,ENST00000589814.5,ENSG00000267280.5,2,lncRNA
EANN00469121|R0795|DC|T151793|2,dcom,0,DC,EANN00469121,R0795,T151793,G035230,2,lncRNA
EANN00469121|R0454|DC|T151793|2,dcom,0,DC,EANN00469121,R0454,T151793,G035230,2,lncRNA
EANN00469124|R0454|DP|T151793|3,dpar,0,DP,EANN00469124,R0454,T151793,G035230,3,lncRNA
EANN00469124|R0455|DP|T151793|3,dpar,0,DP,EANN00469124,R0455,T151793,G035230,3,lncRNA
EANN00469124|R0796|DI|T151793|3,dins,0,DI,EANN00469124,R0796,T151793,G035230,3,lncRNA
EANN00469124|R0456|DI|T151793|3,dins,0,DI,EANN00469124,R0456,T151793,G035230,3,lncRNA
EANN00469124|R0797|DI|T151793|3,dins,0,DI,EANN00469124,R0797,T151793,G035230,3,lncRNA
EANN00469121|R0795|DC|T151794|2,dcom,0,DC,EANN00469121,R0795,T151794,G035230,2,lncRNA
EANN00469121|R0454|DC|T151794|2,dcom,0,DC,EANN00469121,R0454,T151794,G035230,2,lncRNA
EANN00469127|R0456|DP|T151794|3,dpar,0,DP,EANN00469127,R0456,T151794,G035230,3,lncRNA
EANN00469127|R0797|DP|T151794|3,dpar,0,DP,EANN00469127,R0797,T151794,G035230,3,lncRNA
EANN00469122|R0795|DP|T151788|2,dpar,0,DP,EANN00469122,R0795,T151788,G035230,2,lncRNA
EANN00469122|R0454|DP|T151788|2,dpar,0,DP,EANN00469122,R0454,T151788,G035230,2,lncRNA
EANN00469122|R0455|DI|T151788|2,dins,0,DI,EANN00469122,R0455,T151788,G035230,2,lncRNA
EANN00469122|R0796|DI|T151788|2,dins,0,DI,EANN00469122,R0796,T151788,G035230,2,lncRNA
EANN00469122|R0456|DI|T151788|2,dins,0,DI,EANN00469122,R0456,T151788,G035230,2,lncRNA
EANN00469122|R0797|DI|T151788|2,dins,0,DI,EANN00469122,R0797,T151788,G035230,2,lncRNA
EANN00469124|R0454|DP|T151791|2,dpar,0,DP,EANN00469124,R0454,T151791,G035230,2,lncRNA
EANN00469124|R0455|DP|T151791|2,dpar,0,DP,EANN00469124,R0455,T151791,G035230,2,lncRNA
EANN00469124|R0796|DI|T151791|2,dins,0,DI,EANN00469124,R0796,T151791,G035230,2,lncRNA
EANN00469124|R0456|DI|T151791|2,dins,0,DI,EANN00469124,R0456,T151791,G035230,2,lncRNA
EANN00469124|R0797|DI|T151791|2,dins,0,DI,EANN00469124,R0797,T151791,G035230,2,lncRNA
EANN00469125|R0455|DF|T151796|1,dpar,1,DF,EANN00469125,R0455,T151796,G035233,1,protein_coding
EANN00469125|R0456|DF|T151796|1,dcom,1,DF,EANN00469125,R0456,T151796,G035233,1,protein_coding
EANN00469125|R0797|DP|T151796|1,dpar,1,DP,EANN00469125,R0797,T151796,G035233,1,protein_coding
EANN00469130|R0456|DC|T151796|2,dcom,0,DC,EANN00469130,R0456,T151796,G035233,2,protein_coding
EANN00469156|R0457|DI|T151796|9,dins,0,DI,EANN00469156,R0457,T151796,G035233,9,protein_coding
EANN00469156|R0798|DI|T151796|9,dins,0,DI,EANN00469156,R0798,T151796,G035233,9,protein_coding
EANN00469126|R0455|DF|T151797|1,dpar,1,DF,EANN00469126,R0455,T151797,G035233,1,lncRNA
EANN00469126|R0456|DF|T151797|1,dcom,1,DF,EANN00469126,R0456,T151797,G035233,1,lncRNA
EANN00469126|R0797|DP|T151797|1,dpar,1,DP,EANN00469126,R0797,T151797,G035233,1,lncRNA
EANN00469131|R0456|DP|T151797|2,dpar,0,DP,EANN00469131,R0456,T151797,G035233,2,lncRNA
EANN00469127|R0456|DP|T151787|2,dpar,0,DP,EANN00469127,R0456,T151787,G035230,2,lncRNA
EANN00469127|R0797|DP|T151787|2,dpar,0,DP,EANN00469127,R0797,T151787,G035230,2,lncRNA
EANN00469128|R0456|DF|T151798|1,dcom,1,DF,EANN00469128,R0456,T151798,G035233,1,protein_coding
EANN00469128|R0797|DF|T151798|1,dcom,1,DF,EANN00469128,R0797,T151798,G035233,1,protein_coding
EANN00469130|R0456|DC|T151798|2,dcom,0,DC,EANN00469130,R0456,T151798,G035233,2,protein_coding
EANN00469156|R0457|DI|T151798|9,dins,0,DI,EANN00469156,R0457,T151798,G035233,9,protein_coding
EANN00469156|R0798|DI|T151798|9,dins,0,DI,EANN00469156,R0798,T151798,G035233,9,protein_coding
EANN00469129|R0456|DF|T151799|1,dcom,1,DF,EANN00469129,R0456,T151799,G035233,1,protein_coding
EANN00469129|R0797|DF|T151799|1,dcom,1,DF,EANN00469129,R0797,T151799,G035233,1,protein_coding
EANN00469130|R0456|DC|T151799|2,dcom,0,DC,EANN00469130,R0456,T151799,G035233,2,protein_coding
EANN00469156|R0457|DI|T151799|9,dins,0,DI,EANN00469156,R0457,T151799,G035233,9,protein_coding
EANN00469156|R0798|DI|T151799|9,dins,0,DI,EANN00469156,R0798,T151799,G035233,9,protein_coding
EANN00469129|R0456|DF|T151800|1,dcom,1,DF,EANN00469129,R0456,T151800,G035233,1,protein_coding
